Type: Filter
Name: DV-EM-Cy5.csv
wavelength,transmision
608.418315,0.015232
608.533631,0.014576
608.648948,0.014377
608.764264,0.011685
608.879580,0.011971
608.994897,0.011998
609.110213,0.012727
609.225530,0.009907
609.340846,0.010180
609.456163,0.011972
609.571479,0.011968
609.686795,0.011173
609.802112,0.009969
609.917428,0.010052
610.032745,0.011456
610.148061,0.010227
610.263378,0.011187
610.378694,0.011889
610.494010,0.012693
610.609327,0.014698
610.724643,0.014475
610.839960,0.015243
610.955276,0.016191
611.070593,0.015499
611.185909,0.015460
611.301225,0.013421
611.416542,0.014088
611.531858,0.014377
611.647175,0.015187
611.762491,0.015166
611.877808,0.013749
611.993124,0.015028
612.108440,0.015165
612.223757,0.016248
612.339073,0.016908
612.454390,0.018922
612.569706,0.020030
612.685022,0.020318
612.800339,0.019655
612.915655,0.020802
613.030972,0.020544
613.146288,0.020042
613.261605,0.020715
613.376921,0.020681
613.492237,0.023270
613.607554,0.024877
613.722870,0.027830
613.838187,0.027988
613.953503,0.028743
614.068820,0.030132
614.184136,0.030482
614.299452,0.030235
614.414769,0.030695
614.530085,0.030233
614.645402,0.031450
614.760718,0.030893
614.876035,0.031341
614.991351,0.029488
615.106667,0.028483
615.221984,0.026937
615.337300,0.026468
615.452617,0.024802
615.567933,0.023476
615.683250,0.022831
615.798566,0.022809
615.913882,0.022741
616.029199,0.023243
616.144515,0.020291
616.259832,0.018910
616.375148,0.018260
616.490464,0.015671
616.605781,0.015058
616.721097,0.013315
616.836414,0.011258
616.951730,0.011773
617.067047,0.007857
617.182363,0.011277
617.297679,0.012413
617.412996,0.013735
617.528312,0.013549
617.643629,0.013015
617.758945,0.015615
617.874262,0.015456
617.989578,0.016063
618.104894,0.015151
618.220211,0.014692
618.335527,0.015859
618.450844,0.013730
618.566160,0.013879
618.681477,0.014582
618.796793,0.015136
618.912109,0.014080
619.027426,0.014288
619.142742,0.015445
619.258059,0.016586
619.373375,0.016559
619.488692,0.017182
619.604008,0.018580
619.719324,0.021332
619.834641,0.021272
619.949957,0.022829
620.065274,0.022096
620.180590,0.022714
620.295907,0.021087
620.411223,0.021423
620.526539,0.022722
620.641856,0.021133
620.757172,0.017761
620.872489,0.017386
620.987805,0.019471
621.103121,0.019243
621.218438,0.017182
621.333754,0.017360
621.449071,0.016344
621.564387,0.017065
621.679704,0.015173
621.795020,0.012494
621.910336,0.010342
622.025653,0.008645
622.140969,0.009230
622.256286,0.007890
622.371602,0.010097
622.486919,0.010464
622.602235,0.010670
622.717551,0.013423
622.832868,0.014596
622.948184,0.015770
623.063501,0.017856
623.178817,0.018071
623.294134,0.018297
623.409450,0.016863
623.524766,0.019024
623.640083,0.020513
623.755399,0.021428
623.870716,0.023258
623.986032,0.025149
624.101349,0.026465
624.216665,0.026342
624.331981,0.028818
624.447298,0.028465
624.562614,0.028654
624.677931,0.030240
624.793247,0.032248
624.908563,0.034482
625.023880,0.035885
625.139196,0.036672
625.254513,0.035934
625.369829,0.037086
625.485146,0.037397
625.600462,0.038222
625.715778,0.038680
625.831095,0.035770
625.946411,0.036731
626.061728,0.035968
626.177044,0.036199
626.292361,0.033982
626.407677,0.032205
626.522993,0.033615
626.638310,0.033725
626.753626,0.028312
626.868943,0.026570
626.984259,0.025709
627.099576,0.024628
627.214892,0.022713
627.330208,0.020713
627.445525,0.018014
627.560841,0.014500
627.676158,0.013856
627.791474,0.013812
627.906791,0.016549
628.022107,0.012929
628.137423,0.015721
628.252740,0.016296
628.368056,0.017351
628.483373,0.018843
628.598689,0.015871
628.714005,0.012963
628.829322,0.017488
628.944638,0.016442
629.059955,0.017019
629.175271,0.018643
629.290588,0.023271
629.405904,0.023333
629.521220,0.020538
629.636537,0.022394
629.751853,0.023152
629.867170,0.022460
629.982486,0.021948
630.097803,0.019544
630.213119,0.018259
630.328435,0.018951
630.443752,0.017458
630.559068,0.016614
630.674385,0.018392
630.789701,0.018662
630.905018,0.019613
631.020334,0.023203
631.135650,0.027469
631.250967,0.027679
631.366283,0.028050
631.481600,0.026598
631.596916,0.026278
631.712233,0.027956
631.827549,0.027398
631.942865,0.028638
632.058182,0.027707
632.173498,0.027929
632.288815,0.024673
632.404131,0.022577
632.519447,0.021842
632.634764,0.023426
632.750080,0.021571
632.865397,0.020089
632.980713,0.018894
633.096030,0.016288
633.211346,0.017230
633.326662,0.019735
633.441979,0.020660
633.557295,0.021987
633.672612,0.022506
633.787928,0.023081
633.903245,0.028109
634.018561,0.026991
634.133877,0.026753
634.249194,0.024680
634.364510,0.024093
634.479827,0.023947
634.595143,0.021947
634.710460,0.021364
634.825776,0.022392
634.941092,0.022378
635.056409,0.020876
635.171725,0.019840
635.287042,0.020469
635.402358,0.021264
635.517675,0.020877
635.632991,0.019200
635.748307,0.019549
635.863624,0.019469
635.978940,0.020981
636.094257,0.022070
636.209573,0.024004
636.324890,0.027660
636.440206,0.030914
636.555522,0.035082
636.670839,0.038322
636.786155,0.038106
636.901472,0.037894
637.016788,0.037851
637.132104,0.036566
637.247421,0.036000
637.362737,0.035914
637.478054,0.035096
637.593370,0.036559
637.708687,0.033537
637.824003,0.031232
637.939319,0.028957
638.054636,0.026230
638.169952,0.029031
638.285269,0.029354
638.400585,0.029346
638.515902,0.030983
638.631218,0.031956
638.746534,0.031886
638.861851,0.030180
638.977167,0.036084
639.092484,0.036406
639.207800,0.035869
639.323117,0.038403
639.438433,0.038917
639.553749,0.039912
639.669066,0.038327
639.784382,0.039264
639.899699,0.038666
640.015015,0.037221
640.130332,0.039445
640.245648,0.038525
640.360964,0.035866
640.476281,0.039825
640.591597,0.040343
640.706914,0.042287
640.822230,0.040499
640.937546,0.042255
641.052863,0.042003
641.168179,0.042665
641.283496,0.041496
641.398812,0.042040
641.514129,0.042023
641.629445,0.038138
641.744761,0.038511
641.860078,0.037243
641.975394,0.036684
642.090711,0.037814
642.206027,0.036235
642.321344,0.038466
642.436660,0.038098
642.551976,0.035228
642.667293,0.033948
642.782609,0.031770
642.897926,0.031540
643.013242,0.029098
643.128559,0.025563
643.243875,0.024357
643.359191,0.024725
643.474508,0.022061
643.589824,0.022064
643.705141,0.020036
643.820457,0.022891
643.935774,0.026897
644.051090,0.023643
644.166406,0.024318
644.281723,0.023411
644.397039,0.021779
644.512356,0.020027
644.627672,0.020409
644.742988,0.024225
644.858305,0.023616
644.973621,0.023167
645.088938,0.027196
645.204254,0.031777
645.319571,0.033962
645.434887,0.034538
645.550203,0.039363
645.665520,0.039696
645.780836,0.044618
645.896153,0.046998
646.011469,0.041314
646.126786,0.043361
646.242102,0.049245
646.357418,0.049154
646.472735,0.050352
646.588051,0.049152
646.703368,0.054093
646.818684,0.051610
646.934001,0.051076
647.049317,0.049007
647.164633,0.050887
647.279950,0.051155
647.395266,0.049675
647.510583,0.052517
647.625899,0.049667
647.741216,0.047093
647.856532,0.050119
647.971848,0.048101
648.087165,0.048415
648.202481,0.045148
648.317798,0.034910
648.433114,0.034048
648.548430,0.034304
648.663747,0.033711
648.779063,0.027638
648.894380,0.024881
649.009696,0.025469
649.125013,0.022679
649.240329,0.021976
649.355645,0.021160
649.470962,0.022382
649.586278,0.023787
649.701595,0.016793
649.816911,0.013748
649.932228,0.014438
650.047544,0.011859
650.162860,0.009990
650.278177,0.011636
650.393493,0.014397
650.508810,0.015401
650.624126,0.017182
650.739443,0.016378
650.854759,0.022682
650.970075,0.022361
651.085392,0.019134
651.200708,0.018624
651.316025,0.022936
651.431341,0.020845
651.546658,0.017127
651.661974,0.019328
651.777290,0.020838
651.892607,0.029726
652.007923,0.027661
652.123240,0.028675
652.238556,0.035537
652.353872,0.038767
652.469189,0.041809
652.584505,0.044094
652.699822,0.048887
652.815138,0.047742
652.930455,0.051557
653.045771,0.052742
653.161087,0.055076
653.276404,0.055412
653.391720,0.052870
653.507037,0.052995
653.622353,0.056516
653.737670,0.054486
653.852986,0.050732
653.968302,0.052274
654.083619,0.052397
654.198935,0.054534
654.314252,0.055908
654.429568,0.057193
654.544885,0.055126
654.660201,0.055322
654.775517,0.053252
654.890834,0.054381
655.006150,0.058874
655.121467,0.052236
655.236783,0.050723
655.352100,0.051900
655.467416,0.047773
655.582732,0.050188
655.698049,0.047136
655.813365,0.049415
655.928682,0.048757
656.043998,0.048209
656.159315,0.044623
656.274631,0.044686
656.389947,0.040829
656.505264,0.039283
656.620580,0.037828
656.735897,0.037867
656.851213,0.039018
656.966529,0.037983
657.081846,0.036898
657.197162,0.033899
657.312479,0.039746
657.427795,0.043753
657.543112,0.038171
657.658428,0.041598
657.773744,0.045906
657.889061,0.046694
658.004377,0.048811
658.119694,0.051232
658.235010,0.053927
658.350327,0.051869
658.465643,0.049414
658.580959,0.047461
658.696276,0.057556
658.811592,0.055787
658.926909,0.052986
659.042225,0.050570
659.157542,0.048380
659.272858,0.047986
659.388174,0.050123
659.503491,0.044291
659.618807,0.045529
659.734124,0.047748
659.849440,0.044226
659.964757,0.045077
660.080073,0.049027
660.195389,0.044515
660.310706,0.037768
660.426022,0.037927
660.541339,0.038180
660.656655,0.041390
660.771971,0.043685
660.887288,0.044275
661.002604,0.050625
661.117921,0.048319
661.233237,0.047265
661.348554,0.049998
661.463870,0.054987
661.579186,0.055455
661.694503,0.050582
661.809819,0.051502
661.925136,0.049152
662.040452,0.049735
662.155769,0.050738
662.271085,0.058514
662.386401,0.061540
662.501718,0.062931
662.617034,0.062426
662.732351,0.062745
662.847667,0.066670
662.962984,0.067465
663.078300,0.069983
663.193616,0.069482
663.308933,0.073602
663.424249,0.079775
663.539566,0.071971
663.654882,0.067728
663.770199,0.065739
663.885515,0.064315
664.000831,0.054867
664.116148,0.044159
664.231464,0.046201
664.346781,0.040497
664.462097,0.044977
664.577413,0.044609
664.692730,0.052347
664.808046,0.056587
664.923363,0.065249
665.038679,0.079875
665.153996,0.095663
665.269312,0.104403
665.384628,0.123994
665.499945,0.137958
665.615261,0.160570
665.730578,0.180158
665.845894,0.198087
665.961211,0.222814
666.076527,0.257304
666.191843,0.290851
666.307160,0.322546
666.422476,0.357826
666.537793,0.398465
666.653109,0.428906
666.768426,0.454923
666.883742,0.488453
666.999058,0.523507
667.114375,0.553850
667.229691,0.577120
667.345008,0.604927
667.460324,0.670619
667.575641,0.716142
667.690957,0.741855
667.806273,0.767702
667.921590,0.793305
668.036906,0.813630
668.152223,0.820963
668.267539,0.828940
668.382856,0.843851
668.498172,0.852891
668.613488,0.862186
668.728805,0.867105
668.844121,0.862695
668.959438,0.863264
669.074754,0.864801
669.190070,0.859187
669.305387,0.850413
669.420703,0.847069
669.536020,0.847454
669.651336,0.840110
669.766653,0.769447
669.881969,0.783448
669.997285,0.793477
670.112602,0.807271
670.227918,0.822953
670.343235,0.831543
670.458551,0.846449
670.573868,0.856806
670.689184,0.865366
670.804500,0.874871
670.919817,0.888282
671.035133,0.900065
671.150450,0.912226
671.265766,0.918670
671.381083,0.932650
671.496399,0.946343
671.611715,0.958342
671.727032,0.965341
671.842348,0.987985
671.957665,0.999615
672.072981,1.005512
672.188297,1.017143
672.303614,1.029192
672.418930,1.024799
672.534247,1.031617
672.649563,1.044966
672.764880,1.048940
672.880196,1.066808
672.995512,1.073268
673.110829,1.091840
673.226145,1.116258
673.341462,1.064099
673.456778,1.033237
673.572095,1.025219
673.687411,1.014342
673.802727,1.013581
673.918044,0.996310
674.033360,0.987753
674.148677,0.991810
674.263993,0.982295
674.379310,0.965849
674.494626,0.956831
674.609942,0.944986
674.725259,0.952902
674.840575,0.947365
674.955892,0.935279
675.071208,0.928491
675.186525,0.918185
675.301841,0.899920
675.417157,0.866076
675.532474,0.856830
675.647790,0.942183
675.763107,0.939713
675.878423,0.946529
675.993740,0.951104
676.109056,0.953745
676.224372,0.946988
676.339689,0.938680
676.455005,0.936205
676.570322,0.941967
676.685638,0.934556
676.800954,0.914471
676.916271,0.906356
677.031587,0.867063
677.146904,0.878803
677.262220,0.873443
677.377537,0.870480
677.492853,0.881143
677.608169,0.892446
677.723486,0.881166
677.838802,0.883630
677.954119,0.887334
678.069435,0.896761
678.184752,0.898935
678.300068,0.906780
678.415384,0.920142
678.530701,0.919863
678.646017,0.935519
678.761334,0.943589
678.876650,0.960134
678.991967,0.971312
679.107283,0.970082
679.222599,0.978114
679.337916,0.992995
679.453232,0.997429
679.568549,1.007754
679.683865,1.004938
679.799182,1.024092
679.914498,1.044134
680.029814,1.032973
680.145131,1.033949
680.260447,1.048870
680.375764,1.047099
680.491080,1.045088
680.606396,1.035001
680.721713,1.030818
680.837029,1.034196
680.952346,1.033087
681.067662,1.012391
681.182979,1.003644
681.298295,1.001887
681.413611,0.989642
681.528928,0.977025
681.644244,0.957327
681.759561,0.937133
681.874877,0.907159
681.990194,0.884245
682.105510,0.874769
682.220826,0.859900
682.336143,0.839700
682.451459,0.820903
682.566776,0.802783
682.682092,0.795325
682.797409,0.777395
682.912725,0.829663
683.028041,0.822596
683.143358,0.823246
683.258674,0.819676
683.373991,0.818247
683.489307,0.820586
683.604624,0.827503
683.719940,0.821548
683.835256,0.838369
683.950573,0.844937
684.065889,0.851618
684.181206,0.858745
684.296522,0.859112
684.411839,0.868049
684.527155,0.856348
684.642471,0.845219
684.757788,0.843816
684.873104,0.860711
684.988421,0.871522
685.103737,0.868248
685.219053,0.872142
685.334370,0.879167
685.449686,0.881909
685.565003,0.885758
685.680319,0.890161
685.795636,0.882394
685.910952,0.868471
686.026268,0.860602
686.141585,0.863880
686.256901,0.880145
686.372218,0.890243
686.487534,0.888784
686.602851,0.895005
686.718167,0.892235
686.833483,0.871070
686.948800,0.867827
687.064116,0.868972
687.179433,0.867029
687.294749,0.853215
687.410066,0.835180
687.525382,0.841430
687.640698,0.855866
687.756015,0.848411
687.871331,0.843751
687.986648,0.841770
688.101964,0.855704
688.217281,0.855126
688.332597,0.835998
688.447913,0.843005
688.563230,0.861176
688.678546,0.876162
688.793863,0.858028
688.909179,0.864876
689.024495,0.875531
689.139812,0.869688
689.255128,0.854042
689.370445,0.853878
689.485761,0.855391
689.601078,0.849766
689.716394,0.828977
689.831710,0.818342
689.947027,0.824035
690.062343,0.815836
690.177660,0.791064
690.292976,0.776868
690.408293,0.788350
690.523609,0.783722
690.638925,0.781993
690.754242,0.782816
690.869558,0.801089
690.984875,0.815610
691.100191,0.814827
691.215508,0.833353
691.330824,0.841045
691.446140,0.851907
691.561457,0.832715
691.676773,0.835250
691.792090,0.867484
691.907406,0.878473
692.022723,0.874832
692.138039,0.866493
692.253355,0.855508
692.368672,0.848746
692.483988,0.827467
692.599305,0.817811
692.714621,0.807326
692.829937,0.814333
692.945254,0.792603
693.060570,0.789483
693.175887,0.803784
693.291203,0.812844
693.406520,0.809209
693.521836,0.802310
693.637152,0.813468
693.752469,0.814383
693.867785,0.828400
693.983102,0.824706
694.098418,0.826238
694.213735,0.844918
694.329051,0.845894
694.444367,0.833468
694.559684,0.822525
694.675000,0.829038
694.790317,0.802655
694.905633,0.786204
695.020950,0.782819
695.136266,0.791843
695.251582,0.787581
695.366899,0.773392
695.482215,0.778230
695.597532,0.781432
695.712848,0.788439
695.828165,0.792424
695.943481,0.785437
696.058797,0.782931
696.174114,0.788611
696.289430,0.781550
696.404747,0.810659
696.520063,0.815252
696.635379,0.809836
696.750696,0.803405
696.866012,0.797562
696.981329,0.794783
697.096645,0.765849
697.211962,0.739164
697.327278,0.718417
697.442594,0.703005
697.557911,0.683676
697.673227,0.654365
697.788544,0.618571
697.903860,0.596326
698.019177,0.554699
698.134493,0.532261
698.249809,0.515631
698.365126,0.501596
698.480442,0.475966
698.595759,0.474157
698.711075,0.444284
698.826392,0.444991
698.941708,0.425012
699.057024,0.403521
699.172341,0.388128
699.287657,0.373696
699.402974,0.363646
699.518290,0.341623
699.633607,0.322751
699.748923,0.301857
699.864239,0.283389
699.979556,0.268939
700.094872,0.253550
700.210189,0.239513
700.325505,0.232143
700.440821,0.230181
700.556138,0.211222
700.671454,0.207990
700.786771,0.217295
700.902087,0.213320
701.017404,0.200571
701.132720,0.193984
701.248036,0.191492
701.363353,0.198068
701.478669,0.194495
701.593986,0.184504
701.709302,0.173069
701.824619,0.167947
701.939935,0.166375
702.055251,0.158817
702.170568,0.174496
702.285884,0.170401
702.401201,0.170834
702.516517,0.167111
702.631834,0.160748
702.747150,0.147851
702.862466,0.141297
702.977783,0.135532
